time,x_axis,y_axis,z_axis,activity
2020-08-13T17:58:01.180001Z,0.829390169284112,0.344686926371609,0.573730369161738,Sitting
2020-08-13T17:58:01.200001Z,0.873546808076688,0.395472159902101,0.470732204772588,Sitting
2020-08-13T17:58:01.220001Z,0.845910666938609,0.392820722006934,0.450132571894758,Sitting
2020-08-13T17:58:01.240Z,0.691923312257801,0.300020395676117,0.350601672445442,Sitting
2020-08-13T17:58:01.260Z,0.533142973689578,0.195798490719967,0.252906383846624,Sitting
2020-08-13T17:58:01.280Z,0.56149296349174,0.228227615745462,0.25678156230879,Sitting
2020-08-13T17:58:01.300Z,0.655720987150724,0.317560677136447,0.190597593310218,Sitting
2020-08-13T17:58:01.320Z,0.772486232918621,0.393534570671018,0.136956965123394,Sitting
2020-08-13T17:58:01.340Z,0.964817458698756,0.498266367530084,0.289516622476035,Sitting
2020-08-13T17:58:01.360Z,1.18366306343055,0.609830715888232,0.422088517234346,Sitting
2020-08-13T17:58:01.380001Z,0.97970630226392,0.404242300632266,0.381093208239853,Sitting
2020-08-13T17:58:01.400001Z,0.900163165408933,0.446971242096675,0.253110340607791,Sitting
2020-08-13T17:58:01.420001Z,0.892616765245768,0.477768713032837,0.160310014276973,Sitting
2020-08-13T17:58:01.440001Z,0.877218029777687,0.44187232306751,0.161533754843973,Sitting
2020-08-13T17:58:01.460001Z,0.844482969610442,0.436773404038344,0.209973485621048,Sitting
2020-08-13T17:58:01.480Z,0.832245563940444,0.429940852539262,0.214562512747298,Sitting
2020-08-13T17:58:01.500Z,0.865694472771772,0.454313685498674,0.183765041811136,Sitting
2020-08-13T17:58:01.520Z,0.868447889047522,0.496532735060167,0.190903528451968,Sitting
2020-08-13T17:58:01.540Z,0.885784213746686,0.52243524372833,0.190189679787885,Sitting
2020-08-13T17:58:01.560Z,0.884560473179686,0.509483989394248,0.266061594941872,Sitting
2020-08-13T17:58:01.580Z,0.874770548643687,0.492657556598001,0.296349173975117,Sitting
2020-08-13T17:58:01.600Z,0.845706710177442,0.471650010197838,0.310728125637365,Sitting
2020-08-13T17:58:01.620Z,0.808076687742199,0.457984907199674,0.395268203140934,Sitting
2020-08-13T17:58:01.640001Z,0.791760146848868,0.469202529063838,0.400163165408933,Sitting
2020-08-13T17:58:01.660001Z,0.85794411584744,0.493167448500918,0.348562104833775,Sitting
2020-08-13T17:58:01.680001Z,0.909443198042015,0.502651437895166,0.365694472771772,Sitting
2020-08-13T17:58:01.700001Z,0.837140526208444,0.496328778299001,0.227309810320212,Sitting
2020-08-13T17:58:01.720001Z,0.714154599224964,0.432796247195594,0.120028553946563,Sitting
2020-08-13T17:58:01.740Z,0.680705690393636,0.417193554966347,0.195492555578217,Sitting
2020-08-13T17:58:01.760Z,0.695594533958801,0.410361003467265,0.333469304507444,Sitting
2020-08-13T17:58:01.780Z,0.72017132367938,0.437487252702427,0.415255965735264,Sitting
2020-08-13T17:58:01.800Z,0.768815011217622,0.462879869467673,0.373750764837854,Sitting
2020-08-13T17:58:01.820Z,0.825413012441362,0.47848256169692,0.331735672037528,Sitting
2020-08-13T17:58:01.840Z,0.853049153579441,0.485315113196003,0.324189271874363,Sitting
2020-08-13T17:58:01.860Z,0.84223944523761,0.491229859269835,0.38007342443402,Sitting
2020-08-13T17:58:01.880001Z,0.832245563940444,0.46094228023659,0.427187436263512,Sitting
2020-08-13T17:58:01.900001Z,0.831327758515195,0.459208647766673,0.394962267999184,Sitting
2020-08-13T17:58:01.920001Z,0.831531715276361,0.472363858861921,0.359575769936773,Sitting
2020-08-13T17:58:01.940001Z,0.827350601672445,0.470936161533755,0.355700591474607,Sitting
2020-08-13T17:58:01.960001Z,0.805629206608199,0.435549663471344,0.359371813175607,Sitting
2020-08-13T17:58:01.980Z,0.769732816642872,0.425045890271263,0.392514786865184,Sitting
2020-08-13T17:58:02Z,0.743116459310626,0.415969814399347,0.413012441362431,Sitting
2020-08-13T17:58:02.020Z,0.758821129920457,0.427493371405262,0.435549663471344,Sitting
2020-08-13T17:58:02.040Z,0.793493779318784,0.431164593106261,0.445339588007342,Sitting
2020-08-13T17:58:02.060Z,0.816132979808281,0.439628798694677,0.437997144605344,Sitting
2020-08-13T17:58:02.080Z,0.810524168876198,0.435039771568427,0.430858657964511,Sitting
2020-08-13T17:58:02.100Z,0.778095043850704,0.425555782174179,0.436059555374261,Sitting
2020-08-13T17:58:02.120Z,0.782684070976953,0.417703446869264,0.409647154803182,Sitting
2020-08-13T17:58:02.140001Z,0.784621660208036,0.421374668570263,0.383744646135019,Sitting
2020-08-13T17:58:02.160001Z,0.784417703446869,0.416275749541097,0.408627370997349,Sitting
2020-08-13T17:58:02.180001Z,0.785437487252702,0.398633489700184,0.430348766061595,Sitting
2020-08-13T17:58:02.200001Z,0.790536406281868,0.395268203140934,0.425963695696512,Sitting
2020-08-13T17:58:02.220001Z,0.819294309606363,0.414032225168264,0.436263512135427,Sitting
2020-08-13T17:58:02.240Z,0.854782786049357,0.423822149704263,0.417499490108097,Sitting
2020-08-13T17:58:02.260Z,0.852029369773608,0.418417295533347,0.363960840301856,Sitting
2020-08-13T17:58:02.280Z,0.803691617377116,0.390577197634102,0.358657964511523,Sitting
2020-08-13T17:58:02.300Z,0.805935141749949,0.388639608403018,0.381093208239853,Sitting
2020-08-13T17:58:02.320Z,0.839893942484193,0.41790740363043,0.440138690597593,Sitting
2020-08-13T17:58:02.340Z,0.866204364674689,0.425045890271263,0.436263512135427,Sitting
2020-08-13T17:58:02.360Z,0.845196818274526,0.41913114419743,0.407709565572099,Sitting
2020-08-13T17:58:02.380001Z,0.82225168264328,0.404752192535182,0.414746073832348,Sitting
2020-08-13T17:58:02.400001Z,0.816846828472364,0.4015908627371,0.434325922904344,Sitting
2020-08-13T17:58:02.420001Z,0.835202936977361,0.415052008974098,0.486844788904752,Sitting
2020-08-13T17:58:02.440001Z,0.843463185804609,0.412604527840098,0.491229859269835,Sitting
2020-08-13T17:58:02.460001Z,0.831531715276361,0.4015908627371,0.444115847440343,Sitting
2020-08-13T17:58:02.480Z,0.806445033652865,0.385478278604936,0.435243728329594,Sitting
2020-08-13T17:58:02.500Z,0.78074648174587,0.369161737711605,0.441668366306343,Sitting
2020-08-13T17:58:02.520Z,0.762696308382623,0.365898429532939,0.447277177238425,Sitting
2020-08-13T17:58:02.540Z,0.762186416479706,0.370589435039771,0.457475015296757,Sitting
2020-08-13T17:58:02.560Z,0.785845400775036,0.391291046298185,0.470222312869672,Sitting
2020-08-13T17:58:02.580Z,0.824699163777279,0.416275749541097,0.470426269630838,Sitting
2020-08-13T17:58:02.600Z,0.828370385478278,0.426983479502345,0.445339588007342,Sitting
2020-08-13T17:58:02.620Z,0.802773811951866,0.410870895370181,0.423516214562513,Sitting
2020-08-13T17:58:02.640001Z,0.776871303283704,0.391291046298185,0.409851111564348,Sitting
2020-08-13T17:58:02.660001Z,0.789822557617785,0.395268203140934,0.398939424841933,Sitting
2020-08-13T17:58:02.680001Z,0.805629206608199,0.416479706302264,0.379359575769937,Sitting
2020-08-13T17:58:02.700001Z,0.818376504181114,0.424535998368346,0.345910666938609,Sitting
2020-08-13T17:58:02.720001Z,0.82255761778503,0.434019987762594,0.349581888639608,Sitting
2020-08-13T17:58:02.740Z,0.846420558841526,0.440852539261677,0.368651845808689,Sitting
2020-08-13T17:58:02.760Z,0.843055272282276,0.438710993269427,0.365898429532939,Sitting
2020-08-13T17:58:02.780Z,0.823271466449113,0.425759738935346,0.353049153579441,Sitting
2020-08-13T17:58:02.800Z,0.806852947175199,0.414746073832348,0.36130940240669,Sitting
2020-08-13T17:58:02.820Z,0.808076687742199,0.415459922496431,0.372527024270855,Sitting
2020-08-13T17:58:02.840Z,0.816642871711197,0.41943707933918,0.38007342443402,Sitting
2020-08-13T17:58:02.860Z,0.825718947583112,0.429940852539262,0.377421986538854,Sitting
2020-08-13T17:58:02.880001Z,0.822965531307363,0.429634917397512,0.369365694472772,Sitting
2020-08-13T17:58:02.900001Z,0.820823985315113,0.423108301040179,0.391087089537018,Sitting
2020-08-13T17:58:02.920001Z,0.81766265551703,0.421374668570263,0.392106873342851,Sitting
2020-08-13T17:58:02.940001Z,0.807872730981032,0.420150928003263,0.380583316336937,Sitting
2020-08-13T17:58:02.960001Z,0.814705282480114,0.423516214562513,0.382316948806853,Sitting
2020-08-13T17:58:02.980Z,0.817866612278197,0.428003263308179,0.38037935957577,Sitting
2020-08-13T17:58:03Z,0.824189271874363,0.429227003875178,0.365694472771772,Sitting
2020-08-13T17:58:03.020Z,0.833979196410361,0.430348766061595,0.364266775443606,Sitting
2020-08-13T17:58:03.040Z,0.838670201917194,0.434325922904344,0.371507240465021,Sitting
2020-08-13T17:58:03.060Z,0.830817866612278,0.425045890271263,0.363246991637773,Sitting
2020-08-13T17:58:03.080Z,0.823985315113196,0.423822149704263,0.357434223944524,Sitting
2020-08-13T17:58:03.100Z,0.831327758515195,0.421374668570263,0.375484397307771,Sitting
2020-08-13T17:58:03.120Z,0.822965531307363,0.427493371405262,0.368855802569855,Sitting
2020-08-13T17:58:03.140001Z,0.829084234142362,0.434325922904344,0.361105445645523,Sitting
2020-08-13T17:58:03.160001Z,0.823985315113196,0.415765857638181,0.375484397307771,Sitting
2020-08-13T17:58:03.180001Z,0.800530287579033,0.405771976341016,0.406995716908015,Sitting
2020-08-13T17:58:03.200001Z,0.813277585151948,0.413012441362431,0.410361003467265,Sitting
2020-08-13T17:58:03.220001Z,0.805221293085866,0.42035488476443,0.385274321843769,Sitting
2020-08-13T17:58:03.240Z,0.816132979808281,0.418723230675097,0.378645727105854,Sitting
2020-08-13T17:58:03.260Z,0.822761574546196,0.42066081990618,0.398939424841933,Sitting
2020-08-13T17:58:03.280Z,0.830817866612278,0.426269630838262,0.391800938201101,Sitting
2020-08-13T17:58:03.300Z,0.82255761778503,0.425759738935346,0.384968386702019,Sitting
2020-08-13T17:58:03.320Z,0.815929023047114,0.422088517234346,0.382011013665103,Sitting
2020-08-13T17:58:03.340Z,0.811238017540281,0.416683663063431,0.374974505404854,Sitting
2020-08-13T17:58:03.360Z,0.815929023047114,0.416479706302264,0.367122170099939,Sitting
2020-08-13T17:58:03.380001Z,0.826126861105446,0.423822149704263,0.382011013665103,Sitting
2020-08-13T17:58:03.400001Z,0.833265347746278,0.431164593106261,0.394554354476851,Sitting
2020-08-13T17:58:03.420001Z,0.837446461350194,0.424739955129513,0.384050581276769,Sitting
2020-08-13T17:58:03.440001Z,0.823781358352029,0.423312257801346,0.380583316336937,Sitting
2020-08-13T17:58:03.460001Z,0.814705282480114,0.413012441362431,0.37884968386702,Sitting
2020-08-13T17:58:03.480Z,0.811034060779115,0.412808484601265,0.402304711401183,Sitting
2020-08-13T17:58:03.500Z,0.830613909851111,0.427493371405262,0.412604527840098,Sitting
2020-08-13T17:58:03.520Z,0.840811747909443,0.437691209463594,0.405975933102182,Sitting
2020-08-13T17:58:03.540Z,0.839588007342443,0.424739955129513,0.375688354068937,Sitting
2020-08-13T17:58:03.560Z,0.811543952682031,0.416683663063431,0.4015908627371,Sitting
2020-08-13T17:58:03.580Z,0.804915357944116,0.42280236589843,0.433612074240261,Sitting
2020-08-13T17:58:03.600Z,0.813481541913114,0.422598409137263,0.417499490108097,Sitting
2020-08-13T17:58:03.620Z,0.804201509280033,0.419946971242097,0.408933306139098,Sitting
2020-08-13T17:58:03.640001Z,0.776565368141954,0.397715684274934,0.402610646542933,Sitting
2020-08-13T17:58:03.660001Z,0.77829900061187,0.403834387109933,0.410870895370181,Sitting
2020-08-13T17:58:03.680001Z,0.777789108708954,0.401794819498266,0.414236181929431,Sitting
2020-08-13T17:58:03.700001Z,0.791556190087701,0.412604527840098,0.426983479502345,Sitting
2020-08-13T17:58:03.720001Z,0.796655109116867,0.405771976341016,0.409137262900265,Sitting
2020-08-13T17:58:03.740Z,0.812971650010198,0.421374668570263,0.427187436263512,Sitting
2020-08-13T17:58:03.760Z,0.811034060779115,0.405771976341016,0.453599836834591,Sitting
2020-08-13T17:58:03.780Z,0.795635325311034,0.409851111564348,0.457984907199674,Sitting
2020-08-13T17:58:03.800Z,0.784621660208036,0.393534570671018,0.445543544768509,Sitting
2020-08-13T17:58:03.820Z,0.766877421986539,0.400877014073016,0.460228431572507,Sitting
2020-08-13T17:58:03.840Z,0.784621660208036,0.409443198042015,0.48093004283092,Sitting
2020-08-13T17:58:03.860Z,0.808382622883948,0.428717111972262,0.473077707526004,Sitting
2020-08-13T17:58:03.880001Z,0.809096471548032,0.403018560065266,0.430858657964511,Sitting
2020-08-13T17:58:03.900001Z,0.773913930246788,0.392514786865184,0.403018560065266,Sitting
2020-08-13T17:58:03.920001Z,0.771262492351621,0.386702019171935,0.423516214562513,Sitting
2020-08-13T17:58:03.940001Z,0.78197022231287,0.42188456047318,0.495818886396084,Sitting
2020-08-13T17:58:03.960001Z,0.829594126045278,0.406179889863349,0.494595145829084,Sitting
2020-08-13T17:58:03.980Z,0.797165001019784,0.409851111564348,0.464613501937589,Sitting
2020-08-13T17:58:04Z,0.804201509280033,0.408627370997349,0.463083826228839,Sitting
2020-08-13T17:58:04.020Z,0.808586579645115,0.405262084438099,0.445747501529676,Sitting
2020-08-13T17:58:04.040Z,0.788598817050785,0.412298592698348,0.453089944931674,Sitting
2020-08-13T17:58:04.060Z,0.790740363043035,0.416989598205181,0.461146236997756,Sitting
2020-08-13T17:58:04.080Z,0.807362839078115,0.424535998368346,0.460432388333673,Sitting
2020-08-13T17:58:04.100Z,0.818070569039364,0.423516214562513,0.442382214970426,Sitting
2020-08-13T17:58:04.120Z,0.796145217213951,0.415765857638181,0.450132571894758,Sitting
2020-08-13T17:58:04.140001Z,0.786355292677952,0.401386905975933,0.442076279828676,Sitting
2020-08-13T17:58:04.160001Z,0.752192535182541,0.405262084438099,0.467468896593922,Sitting
2020-08-13T17:58:04.180001Z,0.768815011217622,0.404038343871099,0.499490108097083,Sitting
2020-08-13T17:58:04.200001Z,0.787579033244952,0.412808484601265,0.520497654497247,Sitting
2020-08-13T17:58:04.220001Z,0.744850091780542,0.404956149296349,0.476341015704671,Sitting
2020-08-13T17:58:04.240Z,0.749235162145625,0.421374668570263,0.461452172139506,Sitting
2020-08-13T17:58:04.260Z,0.806139098511116,0.442586171731593,0.49724658372425,Sitting
2020-08-13T17:58:04.280Z,0.755149908219457,0.414032225168264,0.467060983071589,Sitting
2020-08-13T17:58:04.300Z,0.748317356720375,0.424739955129513,0.447685090760759,Sitting
2020-08-13T17:58:04.320Z,0.712930858657964,0.417499490108097,0.433816031001428,Sitting
2020-08-13T17:58:04.340Z,0.772690189679788,0.445033652865592,0.437997144605344,Sitting
2020-08-13T17:58:04.360Z,0.775137670813787,0.446257393432592,0.455537426065674,Sitting
2020-08-13T17:58:04.380001Z,0.726290026514379,0.408219457475015,0.454313685498674,Sitting
2020-08-13T17:58:04.400001Z,0.686722414848052,0.404752192535182,0.467774831735672,Sitting
2020-08-13T17:58:04.420001Z,0.763920048949623,0.445033652865592,0.49724658372425,Sitting
2020-08-13T17:58:04.440001Z,0.801244136243116,0.469916377727922,0.537630022435244,Sitting
2020-08-13T17:58:04.460001Z,0.729961248215378,0.427697328166429,0.565878033856822,Sitting
2020-08-13T17:58:04.480Z,0.727513767081379,0.402610646542933,0.517336324699164,Sitting
2020-08-13T17:58:04.500Z,0.731490923924128,0.427493371405262,0.512951254334081,Sitting
2020-08-13T17:58:04.520Z,0.762186416479706,0.432796247195594,0.491433816031001,Sitting
2020-08-13T17:58:04.540Z,0.765143789516622,0.454619620640424,0.47878849683867,Sitting
2020-08-13T17:58:04.560Z,0.764124005710789,0.443809912298593,0.477972669794004,Sitting
2020-08-13T17:58:04.580Z,0.752192535182541,0.43728329594126,0.480216194166837,Sitting
2020-08-13T17:58:04.600Z,0.73954721599021,0.414236181929431,0.475117275137671,Sitting
2020-08-13T17:58:04.620Z,0.744136243116459,0.422088517234346,0.43942484193351,Sitting
2020-08-13T17:58:04.640001Z,0.77707526004487,0.454109728737508,0.469712420966755,Sitting
2020-08-13T17:58:04.660001Z,0.823475423210279,0.490719967366918,0.499286151335917,Sitting
2020-08-13T17:58:04.680001Z,0.821741790740363,0.470936161533755,0.507036508260249,Sitting
2020-08-13T17:58:04.700001Z,0.749031205384458,0.422088517234346,0.543238833367326,Sitting
2020-08-13T17:58:04.720001Z,0.75800530287579,0.436773404038344,0.479196410361003,Sitting
2020-08-13T17:58:04.740Z,0.714868447889047,0.436467468896594,0.448194982663675,Sitting
2020-08-13T17:58:04.760Z,0.701203344890883,0.442382214970426,0.450438507036508,Sitting
2020-08-13T17:58:04.780Z,0.67774831735672,0.42035488476443,0.447991025902509,Sitting
2020-08-13T17:58:04.800Z,0.691923312257801,0.41790740363043,0.452172139506425,Sitting
2020-08-13T17:58:04.820Z,0.719967366918213,0.437691209463594,0.473893534570671,Sitting
2020-08-13T17:58:04.840Z,0.773200081582704,0.470732204772588,0.485621048337752,Sitting
2020-08-13T17:58:04.860Z,0.788088925147869,0.484805221293086,0.491229859269835,Sitting
2020-08-13T17:58:04.880001Z,0.768305119314705,0.45941260452784,0.478278604935754,Sitting
2020-08-13T17:58:04.900001Z,0.762492351621456,0.443300020395676,0.481949826636753,Sitting
2020-08-13T17:58:04.920001Z,0.765857638180706,0.441362431164593,0.491637772792168,Sitting
2020-08-13T17:58:04.940001Z,0.800530287579033,0.466551091168672,0.514174994901081,Sitting
2020-08-13T17:58:04.960001Z,0.828370385478278,0.456761166632674,0.505098919029166,Sitting
2020-08-13T17:58:04.980Z,0.797165001019784,0.462879869467673,0.468998572302672,Sitting
2020-08-13T17:58:05Z,0.74291250254946,0.444319804201509,0.441158474403426,Sitting
2020-08-13T17:58:05.020Z,0.71925351825413,0.430858657964511,0.446767285335509,Sitting
2020-08-13T17:58:05.040Z,0.708239853151132,0.434529879665511,0.448908831327759,Sitting
2020-08-13T17:58:05.060Z,0.716092188456047,0.439220885172343,0.468488680399755,Sitting
2020-08-13T17:58:05.080Z,0.736589842953294,0.452172139506425,0.474607383234754,Sitting
2020-08-13T17:58:05.100Z,0.745359983683459,0.467468896593922,0.492657556598001,Sitting
2020-08-13T17:58:05.120Z,0.755863756883541,0.472873750764838,0.467978788496839,Sitting
2020-08-13T17:58:05.140001Z,0.725066285947379,0.46063634509484,0.444523760962676,Sitting
2020-08-13T17:58:05.160001Z,0.708443809912299,0.43697736079951,0.481949826636753,Sitting
2020-08-13T17:58:05.180001Z,0.706812155822965,0.428411176830512,0.505302875790332,Sitting
2020-08-13T17:58:05.200001Z,0.732918621252294,0.446257393432592,0.47878849683867,Sitting
2020-08-13T17:58:05.220001Z,0.76167652457679,0.465531307362839,0.509483989394248,Sitting
2020-08-13T17:58:05.240Z,0.784621660208036,0.477054864368754,0.525392616765246,Sitting
2020-08-13T17:58:05.260Z,0.771466449112788,0.470732204772588,0.497042626963084,Sitting
2020-08-13T17:58:05.280Z,0.73832347542321,0.443096063634509,0.48215378339792,Sitting
2020-08-13T17:58:05.300Z,0.727819702223129,0.436467468896594,0.518050173363247,Sitting
2020-08-13T17:58:05.320Z,0.723638588619213,0.447991025902509,0.529777687130328,Sitting
2020-08-13T17:58:05.340Z,0.736589842953294,0.46063634509484,0.524882724862329,Sitting
2020-08-13T17:58:05.360Z,0.743116459310626,0.467060983071589,0.528044054660412,Sitting
2020-08-13T17:58:05.380001Z,0.73801754028146,0.468284723638589,0.497756475627167,Sitting
2020-08-13T17:58:05.400001Z,0.709973485621048,0.460228431572507,0.453599836834591,Sitting
2020-08-13T17:58:05.420001Z,0.690393636549052,0.448704874566592,0.457475015296757,Sitting
2020-08-13T17:58:05.440001Z,0.691617377116051,0.444829696104426,0.469508464205588,Sitting
2020-08-13T17:58:05.460001Z,0.717009993881297,0.460432388333673,0.462675912706506,Sitting
2020-08-13T17:58:05.480Z,0.749235162145625,0.483887415867836,0.493371405262084,Sitting
2020-08-13T17:58:05.500Z,0.752192535182541,0.481949826636753,0.505812767693249,Sitting
2020-08-13T17:58:05.520Z,0.734346318580461,0.469712420966755,0.490210075464002,Sitting
2020-08-13T17:58:05.540Z,0.715582296553131,0.455537426065674,0.495105037732001,Sitting
2020-08-13T17:58:05.560Z,0.713338772180298,0.457475015296757,0.496532735060167,Sitting
2020-08-13T17:58:05.580Z,0.723434631858046,0.463593718131756,0.483173567203753,Sitting
2020-08-13T17:58:05.600Z,0.742402610646543,0.472873750764838,0.495818886396084,Sitting
2020-08-13T17:58:05.620Z,0.747603508056292,0.477054864368754,0.52151743830308,Sitting
2020-08-13T17:58:05.640001Z,0.736079951050377,0.47848256169692,0.494391189067918,Sitting
2020-08-13T17:58:05.660001Z,0.731898837446461,0.467978788496839,0.481643891495003,Sitting
2020-08-13T17:58:05.680001Z,0.71802977768713,0.462879869467673,0.469508464205588,Sitting
2020-08-13T17:58:05.700001Z,0.71894758311238,0.468998572302672,0.483581480726086,Sitting
2020-08-13T17:58:05.720001Z,0.722618804813379,0.466755047929839,0.500203956761167,Sitting
2020-08-13T17:58:05.740Z,0.707322047725882,0.466551091168672,0.486538853763002,Sitting
2020-08-13T17:58:05.760Z,0.713848664083214,0.473893534570671,0.48215378339792,Sitting
2020-08-13T17:58:05.780Z,0.72139506424638,0.48215378339792,0.488068529471752,Sitting
2020-08-13T17:58:05.800Z,0.717315929023047,0.472159902100755,0.492861513359168,Sitting
2020-08-13T17:58:05.820Z,0.699163777279217,0.453803793595758,0.493371405262084,Sitting
2020-08-13T17:58:05.840Z,0.694574750152968,0.452885988170508,0.503161329798083,Sitting
2020-08-13T17:58:05.860Z,0.71772384254538,0.470732204772588,0.502957373036916,Sitting
2020-08-13T17:58:05.880001Z,0.755353864980624,0.491637772792168,0.504181113603916,Sitting
2020-08-13T17:58:05.900001Z,0.752192535182541,0.487252702427085,0.502651437895166,Sitting
2020-08-13T17:58:05.920001Z,0.721191107485213,0.463083826228839,0.489700183561085,Sitting
2020-08-13T17:58:05.940001Z,0.701917193554966,0.447991025902509,0.479196410361003,Sitting
2020-08-13T17:58:05.960001Z,0.717315929023047,0.467264939832755,0.488476442994085,Sitting
2020-08-13T17:58:05.980Z,0.732204772588211,0.474811339995921,0.496532735060167,Sitting
2020-08-13T17:58:06Z,0.728227615745462,0.475117275137671,0.494595145829084,Sitting
